"psi.grid" "DD.PL.q" "Analytical.PL"
"90" 0.0551915606972015 -2.7622273741979 -2.74134735543805
"91" 0.0557364636856234 -2.81258061697739 -2.78911001657892
"92" 0.0562813666740453 -2.86293410579294 -2.83682627887795
"93" 0.0568262696624673 -2.9132878394789 -2.88451719084458
"94" 0.0573711726508892 -2.96364181686962 -2.93215630277658
"95" 0.0579160756393111 -3.01399603679949 -2.9797513609879
"96" 0.058460978627733 -3.06435049810286 -3.02730793577631
"97" 0.0590058816161549 -3.1147051996141 -3.07482292949519
"98" 0.0595507846045768 -3.16506014016757 -3.1222964298608
"99" 0.0600956875929987 -3.21541531859771 -3.16972861605347
"100" 0.0606405905814207 -3.26577073373879 -3.21711974766724
